C00349=-229.183,280.593,-2.000,0.0000,90.0000,0.0000
C00350=-229.671,280.056,-2.000,0.0000,90.0000,0.0000
C00351=-230.152,279.514,-2.000,0.0000,90.0000,0.0000
C00352=-230.626,278.966,-2.000,0.0000,90.0000,0.0000
C00353=-231.093,278.412,-2.000,0.0000,90.0000,0.0000
C00354=-231.553,277.853,-2.000,0.0000,90.0000,0.0000
C00355=-232.006,277.289,-2.000,0.0000,90.0000,0.0000
C00356=-232.452,276.720,-2.000,0.0000,90.0000,0.0000
C00357=-232.890,276.146,-2.000,0.0000,90.0000,0.0000
C00358=-233.322,275.567,-2.000,0.0000,90.0000,0.0000
C00359=-233.746,274.984,-2.000,0.0000,90.0000,0.0000
C00360=-234.162,274.396,-2.000,0.0000,90.0000,0.0000
C00361=-234.571,273.804,-2.000,0.0000,90.0000,0.0000
C00362=-234.973,273.207,-2.000,0.0000,90.0000,0.0000
C00363=-235.367,272.607,-2.000,0.0000,90.0000,0.0000
C00364=-235.753,272.003,-2.000,0.0000,90.0000,0.0000
C00365=-236.131,271.395,-2.000,0.0000,90.0000,0.0000
C00366=-236.502,270.783,-2.000,0.0000,90.0000,0.0000
C00367=-236.864,270.168,-2.000,0.0000,90.0000,0.0000
C00368=-237.219,269.549,-2.000,0.0000,90.0000,0.0000
C00369=-237.566,268.928,-2.000,0.0000,90.0000,0.0000
C00370=-237.905,268.303,-2.000,0.0000,90.0000,0.0000
C00371=-238.236,267.676,-2.000,0.0000,90.0000,0.0000
C00372=-238.559,267.045,-2.000,0.0000,90.0000,0.0000
C00373=-238.874,266.413,-2.000,0.0000,90.0000,0.0000
C00374=-239.180,265.777,-2.000,0.0000,90.0000,0.0000
C00375=-239.479,265.140,-2.000,0.0000,90.0000,0.0000
C00376=-239.770,264.500,-2.000,0.0000,90.0000,0.0000
C00377=-240.052,263.859,-2.000,0.0000,90.0000,0.0000
C00378=-240.327,263.216,-2.000,0.0000,90.0000,0.0000
C00379=-240.593,262.570,-2.000,0.0000,90.0000,0.0000
C00380=-240.851,261.924,-2.000,0.0000,90.0000,0.0000
C00381=-241.101,261.276,-2.000,0.0000,90.0000,0.0000
C00382=-241.343,260.627,-2.000,0.0000,90.0000,0.0000
C00383=-241.577,259.977,-2.000,0.0000,90.0000,0.0000
C00384=-241.803,259.325,-2.000,0.0000,90.0000,0.0000
C00385=-242.020,258.673,-2.000,0.0000,90.0000,0.0000
C00386=-242.230,258.021,-2.000,0.0000,90.0000,0.0000
C00387=-242.431,257.367,-2.000,0.0000,90.0000,0.0000
C00388=-242.625,256.714,-2.000,0.0000,90.0000,0.0000
C00389=-242.811,256.060,-2.000,0.0000,90.0000,0.0000
C00390=-242.988,255.406,-2.000,0.0000,90.0000,0.0000
C00391=-243.158,254.752,-2.000,0.0000,90.0000,0.0000
C00392=-243.320,254.098,-2.000,0.0000,90.0000,0.0000
C00393=-243.474,253.445,-2.000,0.0000,90.0000,0.0000
C00394=-243.621,252.792,-2.000,0.0000,90.0000,0.0000
C00395=-243.759,252.139,-2.000,0.0000,90.0000,0.0000
C00396=-243.890,251.487,-2.000,0.0000,90.0000,0.0000
C00397=-244.013,250.836,-2.000,0.0000,90.0000,0.0000
C00398=-244.129,250.186,-2.000,0.0000,90.0000,0.0000
C00399=-244.237,249.537,-2.000,0.0000,90.0000,0.0000
C00400=-244.338,248.889,-2.000,0.0000,90.0000,0.0000
C00401=-244.431,248.243,-2.000,0.0000,90.0000,0.0000
C00402=-244.517,247.597,-2.000,0.0000,90.0000,0.0000
C00403=-244.596,246.954,-2.000,0.0000,90.0000,0.0000
C00404=-244.667,246.311,-2.000,0.0000,90.0000,0.0000
C00405=-244.731,245.671,-2.000,0.0000,90.0000,0.0000
C00406=-244.789,245.032,-2.000,0.0000,90.0000,0.0000
C00407=-244.839,244.396,-2.000,0.0000,90.0000,0.0000
C00408=-244.882,243.761,-2.000,0.0000,90.0000,0.0000
